Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Diciembre 24 2024,Factura,8887,21083,Enero 23 2025,13,1633500.00,1633500.00,1633500.00
