Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 17 2025,Factura,9244,21578,Febrero 16 2025,-11,3113008.04,3113008.04
