Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 21 2025,Factura,9299,23278,Febrero 20 2025,-15,867208.33,867208.33
Enero 31 2025,Factura,9491,23249,Marzo 02 2025,-25,786654.27,1653862.60
