Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 23 2025,Factura,9332,23314,Febrero 22 2025,-17,809307.45,809307.45
Enero 31 2025,Pago,,,,,(531025.12),278282.33
