Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
09 enero 2025,Factura,9129,23155,08 febrero 2025,2,908419.67,908419.67,908419.67
21 enero 2025,Factura,9301,21149,20 febrero 2025,-10,1971000.00,2879419.67
31 enero 2025,Factura,9466,23298,02 marzo 2025,-20,895475.11,3774894.78
07 febrero 2025,Factura,9610,23300,09 marzo 2025,-27,910775.94,4685670.72
