Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 09 2025,Factura,9131,22986,Febrero 08 2025,-3,326375.58,326375.58
Enero 23 2025,Factura,9328,22992,Febrero 22 2025,-17,320339.56,646715.14
Febrero 04 2025,Factura,9545,22997,Marzo 06 2025,-29,318446.66,965161.80
