Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 31 2025,Factura,9482,23484,Marzo 02 2025,-25,839755.74,839755.74
Febrero 01 2025,Factura,9505,23426,Marzo 03 2025,-26,820123.38,1659879.12
Febrero 03 2025,Factura,9528,22914,Marzo 05 2025,-28,822328.22,2482207.34
