Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 21 2025,Factura,9295,23399,Febrero 20 2025,-15,1100881.34,1100881.34
Enero 22 2025,Factura,9320,23297,Febrero 21 2025,-16,1129294.65,2230175.99
Enero 27 2025,Factura,9385,23406,Febrero 26 2025,-21,448992.56,2679168.55
