Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
16 enero 2025,Factura,9227,22989,15 febrero 2025,-5,324924.02,324924.02
10 febrero 2025,Factura,9621,22999,12 marzo 2025,-30,339029.76,663953.78
