Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 27 2025,Factura,9381,23328,Febrero 11 2025,-6,947878.07,947878.07
Enero 28 2025,Factura,9415,23586,Febrero 12 2025,-7,845277.00,1793155.07
Febrero 03 2025,Factura,9518,23496,Febrero 18 2025,-13,810146.06,2603301.13
