Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
Enero 10 2025,Factura,9159,23139,Febrero 09 2025,-4,870830.80,870830.80
Enero 17 2025,Factura,9241,22905,Febrero 16 2025,-11,838861.81,1709692.61
Enero 31 2025,Factura,9488,22947,Marzo 02 2025,-25,880485.63,2590178.24
Enero 31 2025,Factura,9487,22309,Marzo 02 2025,-25,807621.36,3397799.60
Febrero 03 2025,Factura,9538,23494,Marzo 05 2025,-28,861873.10,4259672.70
