Fecha Factura,Descripcion,Factura,PO,Fecha Vencimiento,Dias Vencidos,Total,Balance,Balance Vencido
23 enero 2025,Factura,9337,22946,22 febrero 2025,-12,959102.84,959102.84
31 enero 2025,Pago,,,,,(190374.38),768728.46
30 enero 2025,Factura,9450,22962,01 marzo 2025,-19,905989.77,1674718.23
07 febrero 2025,Factura,9608,22973,09 marzo 2025,-27,907967.30,2582685.53
